pff_PLAYID,pff_GAMEID,pff_EXPECTED_POINTS_ADDED,target_name,offense,week,down,quarter,distance,game_clock,completion,yards
6908651,29603,-0.983,Turbo Richard,MABC,14,2,2,9,1:50,1,0
6908726,29603,2.584,Reed Harris,MABC,14,3,2,9,1:39,1,21
6908756,29603,-0.702,Reed Harris,MABC,14,2,2,6,0:41,0,0
6908778,29603,-1.19,Lewis Bond,MABC,14,3,2,6,0:36,0,0
6909628,29603,-0.737,Will Nixon,NYSY,14,2,3,15,14:23,1,3
6909651,29603,-0.617,Darien Williams,NYSY,14,3,3,12,13:41,1,2
6909776,29603,3.892,Lewis Bond,MABC,14,1,3,10,12:52,1,54
6910051,29603,-1.045,Johntay Cook II,NYSY,14,3,3,12,9:56,0,0
6910157,29603,1.295,Lewis Bond,MABC,14,1,3,10,9:41,1,15
6910183,29603,2.173,Lewis Bond,MABC,14,1,3,10,9:15,1,36
6910310,29603,-0.947,Reed Harris,MABC,14,3,3,10,7:17,0,0
6910513,29603,-0.486,Darien Williams,NYSY,14,2,3,17,6:04,1,5
6910577,29603,1.831,Lewis Bond,MABC,14,1,3,10,5:11,1,23
6910598,29603,1.444,Reed Harris,MABC,14,2,3,8,3:58,0,0
6910643,29603,2.06,Jeremiah Franklin,MABC,14,1,3,10,2:02,1,17
6910724,29603,-0.952,Darien Williams,NYSY,14,1,3,10,0:59,0,0
6910739,29603,1.895,Will Nixon,NYSY,14,2,3,10,0:52,1,12
6910863,29603,-1.129,Johntay Cook II,NYSY,14,2,4,14,15:00,0,0
6911163,29603,2.009,Jeremiah Franklin,MABC,14,1,4,10,14:10,1,25
6911182,29603,-1.174,Will Nixon,NYSY,14,2,4,9,12:50,0,0
6911194,29603,-0.974,Darrell Gill Jr.,NYSY,14,3,4,9,12:46,0,0
6911297,29603,-0.952,Reed Harris,MABC,14,1,4,10,12:32,0,0
6911359,29603,1.987,Jordan McDonald,MABC,14,3,4,5,11:47,1,5
6911438,29603,-0.909,Reed Harris,MABC,14,1,4,10,10:52,0,0
6911487,29603,-0.571,Lewis Bond,MABC,14,2,4,10,10:45,1,3
6911548,29603,3.93,Kaelan Chudzinski,MABC,14,3,4,7,9:59,1,41
6911781,29603,0.171,Johntay Cook II,NYSY,14,1,4,10,6:51,1,5
6911838,29603,0.767,Johntay Cook II,NYSY,14,3,4,3,5:50,1,12
6911948,29603,-1,Dan Villari,NYSY,14,0,4,0,3:20,0,0
6912320,29603,-0.744,Dan Villari,NYSY,14,2,4,4,0:50,0,0
6912330,29603,-1.329,Dan Villari,NYSY,14,3,4,4,0:44,0,0
6907194,29604,-0.792,Evan Pryor,OHCI,14,1,1,10,15:00,1,1
6907215,29604,-0.639,Cyrus Allen,OHCI,14,3,1,5,13:59,1,4
6907230,29604,0.799,Eric McAlister,TXCU,14,1,1,10,13:13,1,8
6907248,29604,-0.5,Jordan Dwyer,TXCU,14,1,1,10,12:15,0,0
6907268,29604,1.396,DJ Rogers,TXCU,14,3,1,13,11:38,1,12
6907307,29604,1.531,Joseph Manjack IV,TXCU,14,2,1,3,9:57,1,3
6907604,29604,-0.611,Cyrus Allen,OHCI,14,2,1,10,9:30,1,3
6907634,29604,-0.856,Caleb Goodie,OHCI,14,3,1,7,8:55,1,6
6910959,29604,3.297,Jeremy Payne,TXCU,14,3,1,4,6:26,1,44
6910979,29604,2.244,Eric McAlister,TXCU,14,1,1,10,5:50,1,17
6911121,29604,1.556,Noah Jennings,OHCI,14,1,1,10,5:44,1,18
6911162,29604,-0.183,Caleb Goodie,OHCI,14,2,1,1,4:39,1,9
6911192,29604,-1.592,Isaiah Johnson,OHCI,14,1,1,10,4:04,1,0
6911252,29604,0.677,Joe Royer,OHCI,14,2,1,13,3:14,1,9
6911272,29604,3.206,Evan Pryor,OHCI,14,1,1,10,1:59,1,26
6911488,29604,6.292,Jordan Dwyer,TXCU,14,3,1,4,0:56,1,69
6911645,29604,0.722,Jeff Caldwell,OHCI,14,2,1,4,0:24,1,5
6911905,29604,-0.295,Caleb Goodie,OHCI,14,1,2,10,13:20,1,3
6911913,29604,0.95,Jeff Caldwell,OHCI,14,2,2,7,13:04,1,7
6911923,29604,1.192,Gavin Grover,OHCI,14,1,2,10,12:39,1,3
6911977,29604,2.764,Jeff Caldwell,OHCI,14,1,2,10,11:34,1,14
6912192,29604,-0.822,Joseph Manjack IV,TXCU,14,1,2,10,10:11,1,-2
6912317,29604,0.051,Trent Battle,TXCU,14,2,2,12,9:46,1,6
6912327,29604,1.096,Eric McAlister,TXCU,14,3,2,6,9:10,1,6
6912347,29604,0.644,Eric McAlister,TXCU,14,2,2,9,8:05,1,11
6907359,29605,-1.216,Mike Matthews,TNUN,14,2,1,4,8:10,0,0
6907390,29605,2.889,Braylon Staley,TNUN,14,3,1,4,8:04,1,18
6907412,29605,0.293,Braylon Staley,TNUN,14,1,1,10,7:44,1,6
6907567,29605,-0.446,Braylon Staley,TNUN,14,1,1,10,6:27,1,0
6907585,29605,0.272,Braylon Staley,TNUN,14,2,1,10,5:54,1,6
6908127,29605,2.973,Makhilyn Young,TNVA,14,2,1,10,3:06,1,24
6908325,29605,2.281,Junior Sherrill,TNVA,14,2,1,10,2:37,1,12
6908529,29605,0.238,Braylon Staley,TNUN,14,2,1,10,0:39,1,7
6908577,29605,1.584,Ethan Davis,TNUN,14,3,1,3,0:10,1,19
6908807,29605,-1.098,Chris Brazzell II,TNUN,14,2,2,4,14:45,0,0
6908873,29605,2.644,Junior Sherrill,TNVA,14,1,2,10,13:53,1,32
6908907,29605,1.839,Eli Stowers,TNVA,14,1,2,10,13:29,1,37
6909167,29605,-0.238,Daune Morris,TNUN,14,1,2,10,11:39,1,4
6909172,29605,1.66,Mike Matthews,TNUN,14,2,2,6,11:22,1,15
6909205,29605,4.014,Chris Brazzell II,TNUN,14,2,2,6,10:42,1,52
6909404,29605,-2.944,Tre Richardson,TNVA,14,1,2,10,10:34,0,0
6909415,29605,0.04,Mike Matthews,TNUN,14,1,2,10,10:26,1,5
6909459,29605,-0.778,Chris Brazzell II,TNUN,14,1,2,10,9:06,0,0
6909473,29605,-1.353,Braylon Staley,TNUN,14,2,2,10,9:00,1,-2
6909491,29605,3.034,Ethan Davis,TNUN,14,3,2,12,8:20,1,20
6909771,29605,-0.526,Eli Stowers,TNVA,14,1,2,20,6:08,0,0
6909933,29605,2.713,Braylon Staley,TNUN,14,3,2,5,4:35,0,0
6909963,29605,-0.943,Chris Brazzell II,TNUN,14,1,2,10,4:30,0,0
6910014,29605,-1.675,DeSean Bishop,TNUN,14,2,2,10,4:25,1,9
6910048,29605,-1.05,Ethan Davis,TNUN,14,2,2,23,4:18,0,0
6910156,29605,-0.313,Tre Richardson,TNVA,14,1,2,10,3:24,1,3
6910434,29605,0.338,Kayleb Barnett,TNVA,14,1,2,15,0:44,1,6
6910528,29605,2.207,Tre Richardson,TNVA,14,3,2,12,0:21,0,0
6910558,29605,1.892,Tre Richardson,TNVA,14,1,2,6,0:17,1,6
6911155,29605,1.335,Tre Richardson,TNVA,14,1,3,10,15:00,1,9
6911210,29605,1.695,Junior Sherrill,TNVA,14,1,3,10,13:27,1,23
6911243,29605,0.405,Eli Stowers,TNVA,14,1,3,10,12:41,1,6
6911351,29605,0.639,Tre Richardson,TNVA,14,2,3,7,10:45,1,9
6911374,29605,-0.529,Tre Richardson,TNVA,14,1,3,10,9:57,0,0
6911668,29605,-0.025,Ethan Davis,TNUN,14,1,3,10,8:18,1,5
6911694,29605,-1.366,Mike Matthews,TNUN,14,3,3,6,7:37,0,0
6912181,29605,1.186,Ethan Davis,TNUN,14,1,3,10,2:11,1,9
6912197,29605,-0.316,Mike Matthews,TNUN,14,2,3,1,1:54,1,2
6912252,29605,2.589,Mike Matthews,TNUN,14,3,3,9,1:12,1,10
6912382,29605,0.59,Chris Brazzell II,TNUN,14,1,4,10,15:00,0,0
6912406,29605,1.654,Chris Brazzell II,TNUN,14,2,4,15,14:30,1,14
6912444,29605,-0.296,Chris Brazzell II,TNUN,14,2,4,4,13:26,1,1
6912469,29605,-2.147,Mike Matthews,TNUN,14,3,4,3,12:41,0,0
6907279,29614,-0.482,Chris Lawson,WAUN,14,2,1,17,10:34,1,5
6907661,29614,-0.266,Jordon Davison,ORUN,14,2,1,5,9:28,1,3
6907681,29614,-2.669,Dierre Hill Jr.,ORUN,14,3,1,2,9:06,0,0
6908015,29614,0.683,Adam Mohammed,WAUN,14,2,1,5,6:48,1,8
6908048,29614,-0.687,Omari Evans,WAUN,14,1,1,10,6:20,0,0
6908112,29614,-1.619,Dezmen Roebuck,WAUN,14,3,1,10,5:38,0,0
6908281,29614,-1.186,Kenyon Sadiq,ORUN,14,2,1,4,4:59,0,0
6908545,29614,-4.513,Denzel Boston,WAUN,14,1,1,10,2:53,0,0
6908739,29614,1.695,Jamari Johnson,ORUN,14,2,1,8,0:18,1,11
6908885,29614,1.059,Malik Benson,ORUN,14,1,2,10,15:00,0,0
6908986,29614,-0.373,Kenyon Sadiq,ORUN,14,2,2,8,14:20,1,3
6909045,29614,-0.386,Kenyon Sadiq,ORUN,14,2,2,10,12:56,1,3
6909085,29614,0.483,Noah Whittington,ORUN,14,3,2,7,12:15,1,6
6909374,29614,-1.661,Omari Evans,WAUN,14,3,2,8,9:44,0,0
6909534,29614,-0.004,Malik Benson,ORUN,14,1,2,10,9:11,1,5
6909607,29614,2.13,Jamari Johnson,ORUN,14,2,2,8,7:25,1,18
6909613,29614,0.152,Kenyon Sadiq,ORUN,14,1,2,10,7:03,1,5
6909683,29614,3.56,Malik Benson,ORUN,14,4,2,3,5:07,1,22
6909780,29614,-0.956,Kenyon Sadiq,ORUN,14,3,2,8,3:27,0,0
6909991,29614,1.155,Denzel Boston,WAUN,14,1,2,10,3:18,0,0
6910042,29614,1.317,Raiden Vines-Bright,WAUN,14,2,2,9,2:54,1,9
6910252,29614,-0.227,Omari Evans,WAUN,14,2,2,10,1:42,1,4
6910253,29614,1.38,Dezmen Roebuck,WAUN,14,3,2,6,1:15,1,11
6910294,29614,0.699,Jonah Coleman,WAUN,14,1,2,15,1:01,1,9
6910298,29614,1.518,Dezmen Roebuck,WAUN,14,2,2,6,0:41,1,16
6910408,29614,1.987,Denzel Boston,WAUN,14,3,2,3,0:13,1,3
6910986,29614,4.546,Jamari Johnson,ORUN,14,3,3,10,13:52,1,31
6911020,29614,1.417,Dierre Hill Jr.,ORUN,14,1,3,10,13:27,1,9
6911030,29614,-0.771,Jeremiah McClellan,ORUN,14,2,3,1,13:00,1,2
6911046,29614,0.416,Dierre Hill Jr.,ORUN,14,1,3,10,12:29,1,6
6911154,29614,-0.868,Kenyon Sadiq,ORUN,14,2,3,17,9:59,0,0
6911178,29614,0.29,Jordon Davison,ORUN,14,3,3,17,9:54,1,11
6911354,29614,1.659,Adam Mohammed,WAUN,14,2,3,9,8:33,1,10
6911390,29614,-0.4,Decker DeGraaf,WAUN,14,1,3,10,7:19,1,2
6911404,29614,-0.936,Adam Mohammed,WAUN,14,2,3,8,6:44,0,0
6911621,29614,3.577,Jeremiah McClellan,ORUN,14,1,3,10,6:28,1,41
6911640,29614,0.119,Malik Benson,ORUN,14,1,3,10,6:10,1,5
6911673,29614,2.541,Malik Benson,ORUN,14,3,3,7,5:00,0,0
6911768,29614,-0.04,Malik Benson,ORUN,14,2,3,14,4:05,1,6
6911792,29614,-1.776,Kenyon Sadiq,ORUN,14,3,3,8,3:25,1,0
6912005,29614,-1.125,Raiden Vines-Bright,WAUN,14,2,3,12,1:15,0,0
6912344,29614,-0.987,Jeremiah McClellan,ORUN,14,3,4,6,15:00,0,0
6912613,29614,0.944,Denzel Boston,WAUN,14,3,4,6,10:10,1,7
6912698,29561,-0.835,CJ Brown,ARUN,14,1,4,10,7:14,0,0
6912727,29561,1.511,Cam Settles,ARUN,14,2,4,10,7:09,1,11
6912764,29561,0.489,O'Mega Blake,ARUN,14,1,4,10,6:34,1,10
6912780,29561,-0.947,Cam Settles,ARUN,14,2,4,16,5:38,0,0
6914092,29562,-0.955,Germie Bernard,ALUN,14,1,1,10,14:53,0,0
6914147,29562,3.054,Jam Miller,ALUN,14,2,1,19,14:24,1,4
6914162,29562,-0.92,Germie Bernard,ALUN,14,1,1,10,13:58,0,0
6914180,29562,0.409,Germie Bernard,ALUN,14,2,1,10,13:52,1,7
6914192,29562,-2.487,Germie Bernard,ALUN,14,3,1,3,13:16,0,0
6914339,29562,-1.101,Lotzeir Brooks,ALUN,14,2,1,4,11:12,0,0
6914357,29562,-0.65,Daniel Hill,ALUN,14,3,1,4,11:06,1,3
6914691,29562,-0.943,Cam Coleman,ALAU,14,1,1,10,7:27,0,0
6914701,29562,-1.165,Jeremiah Cobb,ALAU,14,2,1,10,7:23,0,0
6914713,29562,-0.969,Perry Thompson,ALAU,14,3,1,10,7:19,0,0
6914734,29562,-0.943,Jay Lindsey,ALUN,14,1,1,10,7:07,0,0
6914811,29562,-0.853,Bryce Cain,ALAU,14,2,1,10,5:40,1,2
6914816,29562,-0.878,Brandon Frazier,ALAU,14,3,1,8,5:08,0,0
6914852,29562,0.175,Lotzeir Brooks,ALUN,14,1,1,5,4:56,1,15
6914933,29562,2.871,Isaiah Horton,ALUN,14,3,1,4,1:20,1,6
6914996,29562,0.231,Eric Singleton Jr.,ALAU,14,2,1,9,0:51,1,6
6915002,29562,0.99,Eric Singleton Jr.,ALAU,14,3,1,3,0:29,1,4
6915076,29562,-1.508,Eric Singleton Jr.,ALAU,14,3,2,4,14:39,0,0
6915110,29562,-3.18,Eric Singleton Jr.,ALAU,14,4,2,4,14:35,0,0
6915129,29562,0.973,Jam Miller,ALUN,14,1,2,10,14:31,1,8
6915164,29562,1.901,Lotzeir Brooks,ALUN,14,2,2,7,12:02,1,13
6915214,29562,1.15,Isaiah Horton,ALUN,14,1,2,3,11:33,1,3
6915282,29562,-0.056,Jeremiah Cobb,ALAU,14,1,2,10,11:19,1,5
6915321,29562,-0.949,Rico Scott,ALUN,14,1,2,10,9:49,0,0
6915392,29562,-0.757,Cam Coleman,ALAU,14,1,2,10,8:25,0,0
6915409,29562,-0.929,Cam Coleman,ALAU,14,3,2,8,7:54,1,4
6915483,29562,-0.621,Cam Coleman,ALAU,14,1,2,5,5:39,0,0
6915610,29562,-0.943,Eric Singleton Jr.,ALAU,14,1,2,10,2:40,0,0
6915624,29562,2.205,Brandon Frazier,ALAU,14,3,2,2,2:15,1,19
6915665,29562,-0.707,Eric Singleton Jr.,ALAU,14,1,2,10,2:00,0,0
6915724,29562,-0.578,Eric Singleton Jr.,ALAU,14,1,2,10,1:08,0,0
6915742,29562,-0.585,Malcolm Simmons,ALAU,14,2,2,10,1:03,1,33
6914425,29565,-1.2,Jayden Dixon-Veal,CAUN,14,2,1,6,14:27,0,0
6914453,29565,2.343,Jayden Dixon-Veal,CAUN,14,3,1,6,14:21,1,6
6914494,29565,-2.035,Kendrick Raphael,CAUN,14,3,1,3,12:39,1,-1
6914538,29565,0.908,RJ Maryland,TXMU,14,1,1,10,11:16,1,12
6914549,29565,-1.054,Jordan Hudson,TXMU,14,2,1,8,10:38,0,0
6914643,29565,2.593,Jacob De Jesus,CAUN,14,2,1,10,9:37,1,20
6914655,29565,0.773,Kendrick Raphael,CAUN,14,1,1,10,9:05,1,12
6914690,29565,0.873,Quaron Adams,CAUN,14,2,1,7,7:57,1,9
6914696,29565,0.332,Jacob De Jesus,CAUN,14,1,1,10,7:18,1,6
6914706,29565,-1.532,Jacob De Jesus,CAUN,14,2,1,4,7:04,1,-4
6914721,29565,-0.516,Jayden Dixon-Veal,CAUN,14,1,1,10,5:50,0,0
6914822,29565,-0.425,Trond Grizzell,CAUN,14,1,1,10,4:33,0,0
6914841,29565,-1.06,Trond Grizzell,CAUN,14,3,1,8,3:45,1,12
6914857,29565,-0.867,Jaiven Plummer,CAUN,14,3,1,18,3:36,0,0
6914937,29565,-0.244,Jordan Hudson,TXMU,14,1,1,10,3:17,1,4
6914954,29565,2.957,Romello Brinson,TXMU,14,3,1,5,2:15,0,0
6915059,29565,2.146,Jacob De Jesus,CAUN,14,2,1,10,0:54,1,14
6915201,29565,2.796,Jaiven Plummer,CAUN,14,1,2,10,13:42,1,35
6915224,29565,-0.927,Matthew Hibner,TXMU,14,1,2,10,13:26,0,0
6915233,29565,-3.227,Matthew Hibner,TXMU,14,2,2,10,13:21,0,0
6915253,29565,0.042,Anthony League,CAUN,14,2,2,8,12:33,1,4
6915276,29565,2.165,Jacob De Jesus,CAUN,14,2,2,7,10:35,1,7
6915372,29565,1.319,TJ Harden,TXMU,14,2,2,11,8:35,1,10
6915391,29565,-0.326,TJ Harden,TXMU,14,1,2,10,7:42,1,3
6915482,29565,0.7,Jacob De Jesus,CAUN,14,1,2,10,6:23,1,8
6915543,29565,1.432,Trond Grizzell,CAUN,14,3,2,4,3:04,0,0
6915551,29565,0.691,Jacob De Jesus,CAUN,14,1,2,10,2:59,0,0
6915707,29565,-0.957,Yamir Knight,TXMU,14,1,2,10,1:13,0,0
6915721,29565,0.032,TJ Harden,TXMU,14,2,2,10,1:08,1,6
6915735,29565,2.048,Yamir Knight,TXMU,14,3,2,4,0:34,1,7
6915741,29565,-0.914,TJ Harden,TXMU,14,1,2,10,0:27,0,0
6915757,29565,0.774,Derrick McFall,TXMU,14,2,2,10,0:21,1,8
6915784,29565,1.048,Derrick McFall,TXMU,14,3,2,2,0:15,1,4
6912633,29570,-0.952,Cooper Barkate,NCDU,14,1,4,10,11:13,0,0
6912673,29570,-2.011,Que'Sean Brown,NCDU,14,3,4,8,10:24,0,0
6912708,29570,-0.079,Cooper Barkate,NCDU,14,1,4,10,9:37,1,4
6912749,29570,-3.398,Cooper Barkate,NCDU,14,4,4,3,7:32,0,0
6912849,29570,2.87,Carlos Hernandez,NCWF,14,2,4,9,7:07,1,32
6912860,29570,-0.63,Sawyer Racanelli,NCWF,14,1,4,10,6:54,0,0
6912882,29570,-4.206,Demond Claiborne,NCWF,14,2,4,10,6:48,1,6
6913026,29570,3.134,Cooper Barkate,NCDU,14,3,4,7,5:44,1,15
6913076,29570,1.404,Nate Sheppard,NCDU,14,2,4,13,4:51,1,19
6913144,29570,2.881,Cooper Barkate,NCDU,14,2,4,11,4:40,1,37
6913234,29570,-3.303,Que'Sean Brown,NCDU,14,4,4,3,2:13,0,0
6913366,29570,4.059,Jeremiah Hasley,NCDU,14,4,4,10,0:26,1,11
6913438,29570,-0.957,Eni Falayi,NCWF,14,1,4,10,0:23,0,0
6913446,29570,0.959,Jeremiah Melvin,NCWF,14,2,4,10,0:17,0,0
6913470,29570,1.712,Eni Falayi,NCWF,14,2,4,5,0:13,0,0
6913476,29570,1.329,Sawyer Racanelli,NCWF,14,1,4,10,0:08,1,20
6912958,29571,-0.953,Duce Robinson,FLST,14,1,3,10,12:15,0,0
6913175,29571,0.85,Hayden Hansen,FLUN,14,1,3,3,9:54,1,3
6913443,29571,-0.236,Vernell Brown III,FLUN,14,2,3,3,3:41,1,3
6913553,29571,1.889,Micahi Danzy,FLST,14,2,3,8,1:08,1,22
6913707,29571,1.412,Aidan Mizell,FLUN,14,1,4,10,10:28,1,23
6913729,29571,-2.417,TJ Abrams,FLUN,14,3,4,5,8:26,1,1
6913866,29571,1.219,Randy Pittman Jr.,FLST,14,1,4,10,7:33,1,9
6913875,29571,-0.956,Duce Robinson,FLST,14,1,4,10,6:49,0,0
6913883,29571,-1.983,Landen Thomas,FLST,14,3,4,6,6:14,0,0
6913885,29571,-0.646,Randy Pittman Jr.,FLST,14,4,4,6,6:10,1,48
6914027,29571,5.431,Lawayne McCoy,FLST,14,4,4,11,5:41,1,18
6914029,29571,-0.882,Gavin Sawchuk,FLST,14,1,4,10,5:03,0,0
6914034,29571,0.449,Micahi Danzy,FLST,14,2,4,10,4:58,1,7
6914043,29571,1.327,Lawayne McCoy,FLST,14,1,4,10,3:47,1,27
6914046,29571,2.86,Lawayne McCoy,FLST,14,1,4,10,3:18,1,17
6914392,29571,-0.957,Roydell Williams,FLST,14,1,4,10,0:56,0,0
6914394,29571,0.605,Lawayne McCoy,FLST,14,2,4,10,0:51,1,8
6914395,29571,1.664,Gavin Sawchuk,FLST,14,3,4,2,0:30,1,7
6914441,29571,0,Duce Robinson,FLST,14,1,4,10,0:05,0,0
6913935,29574,-0.007,Tanner Arkin,ILUN,14,1,1,10,14:21,1,5
6913971,29574,1.585,Collin Dixon,ILUN,14,1,1,10,12:28,1,35
6914002,29574,-2.813,Collin Dixon,ILUN,14,4,1,5,9:37,0,0
6914181,29574,1.443,Lawson Albright,ILNW,14,1,1,10,8:25,1,17
6914230,29574,-0.022,Robby Preckel,ILNW,14,1,1,10,5:01,1,4
6914247,29574,-1.111,Griffin Wilde,ILNW,14,2,1,6,4:19,1,-1
6914281,29574,2.319,Hunter Welcing,ILNW,14,4,1,3,2:40,1,5
6914297,29574,-0.592,Griffin Wilde,ILNW,14,1,1,10,1:58,0,0
6914605,29574,1.206,Hank Beatty,ILUN,14,1,2,10,14:23,1,9
6914620,29574,0.65,Hudson Clement,ILUN,14,2,2,1,13:44,1,21
6914659,29574,1.375,Tanner Arkin,ILUN,14,2,2,5,12:18,1,28
6914765,29574,0.868,Griffin Wilde,ILNW,14,1,2,10,10:54,1,12
6914791,29574,0.439,Griffin Wilde,ILNW,14,2,2,5,9:37,0,0
6914810,29574,0.59,Hayden Eligon II,ILNW,14,1,2,10,9:33,1,13
6914826,29574,0.038,Griffin Wilde,ILNW,14,1,2,10,8:54,1,4
6914843,29574,0.831,Griffin Wilde,ILNW,14,3,2,5,7:34,1,5
6914851,29574,-0.699,Griffin Wilde,ILNW,14,1,2,10,6:50,0,0
6914870,29574,-0.339,Hayden Eligon II,ILNW,14,1,2,15,6:46,0,0
6914884,29574,4.099,Hayden Eligon II,ILNW,14,3,2,12,5:56,1,13
6914965,29574,-0.936,Collin Dixon,ILUN,14,1,2,10,5:44,0,0
6914993,29574,2.497,Hudson Clement,ILUN,14,3,2,7,4:56,1,9
6915114,29574,-0.953,Robby Preckel,ILNW,14,1,2,10,1:50,0,0
6915134,29574,-3.486,Frank Covey IV,ILNW,14,2,2,10,1:45,0,0
6915143,29574,0.105,Hank Beatty,ILUN,14,1,2,10,1:39,1,5
6915151,29574,0.761,Ca'Lil Valentine,ILUN,14,2,2,5,1:19,0,0
6915607,29574,-1.173,Hayden Eligon II,ILNW,14,3,3,7,13:41,0,0
6915681,29574,-1.416,Aidan Laughery,ILUN,14,1,3,10,11:27,1,4
6915709,29574,1.827,Collin Dixon,ILUN,14,2,3,16,10:15,1,18
6915745,29574,-0.281,Hank Beatty,ILUN,14,2,3,35,8:57,1,7
6915759,29574,0.282,Kaden Feagin,ILUN,14,3,3,28,8:17,1,16
6915865,29574,-0.964,Hayden Eligon II,ILNW,14,2,3,17,6:41,0,0
6913424,29583,0.813,Chrishon McCray,MIST,14,1,1,10,14:54,1,11
6913487,29583,2.626,Nick Marsh,MIST,14,3,1,9,12:20,1,24
6913498,29583,0.221,Nick Marsh,MIST,14,1,1,10,11:49,0,0
6913568,29583,1.04,Kai Rios,MIST,14,2,1,1,9:50,1,1
6913622,29583,-0.957,Jalil Farooq,MDUN,14,1,1,10,9:45,1,0
6913624,29583,0.605,Shaleak Knotts,MDUN,14,2,1,10,9:17,1,8
6913642,29583,2.584,Jalil Farooq,MDUN,14,3,1,2,8:38,1,19
6913645,29583,-0.833,Kaleb Webb,MDUN,14,1,1,10,7:58,0,0
6913666,29583,-1.955,Shaleak Knotts,MDUN,14,3,1,8,7:07,0,0
6913734,29583,0.484,Jack Velling,MIST,14,2,1,7,5:49,1,6
6913750,29583,-1.468,Nick Marsh,MIST,14,3,1,6,5:07,0,0
6913794,29583,-0.063,Jalil Farooq,MDUN,14,1,1,10,4:52,1,5
6913822,29583,0.145,Shaleak Knotts,MDUN,14,1,1,20,2:59,1,6
6913830,29583,2.847,Dorian Fleming,MDUN,14,2,1,14,2:35,1,19
6913848,29583,-1.124,Octavian Smith Jr.,MDUN,14,2,1,9,1:24,0,0
6913892,29583,-0.448,DeJuan Williams,MDUN,14,3,1,14,1:20,1,10
6913986,29583,0.462,Jack Velling,MIST,14,1,1,15,0:23,1,8
6914094,29583,2.838,Omari Kelly,MIST,14,1,2,10,14:25,1,46
6914142,29583,-0.12,Nick Marsh,MIST,14,2,2,8,13:13,1,3
6914156,29583,-1.794,Nick Marsh,MIST,14,3,2,5,12:33,0,0
6914256,29583,-1.306,Jalil Farooq,MDUN,14,3,2,6,11:23,0,0
6914334,29583,-0.88,Nick Marsh,MIST,14,1,2,10,11:10,0,0
6914362,29583,1.155,Jack Velling,MIST,14,1,2,10,10:25,1,28
6914385,29583,-0.483,Nick Marsh,MIST,14,1,2,10,9:40,0,0
6914421,29583,2.368,Nick Marsh,MIST,14,3,2,3,8:49,1,15
6914555,29583,1.335,Kaleb Webb,MDUN,14,1,2,10,8:40,1,9
6914559,29583,0.681,DeJuan Williams,MDUN,14,2,2,1,8:20,1,15
6914567,29583,-1.078,Kaleb Webb,MDUN,14,2,2,5,7:23,0,0
6914579,29583,2.328,Kaleb Webb,MDUN,14,3,2,5,7:18,1,18
6914590,29583,1.895,Jalil Farooq,MDUN,14,1,2,10,6:30,1,12
6914608,29583,2.104,Jalil Farooq,MDUN,14,1,2,7,5:48,1,7
6914687,29583,-1.169,Chrishon McCray,MIST,14,2,2,7,4:55,0,0
6914703,29583,-1.064,Nick Marsh,MIST,14,3,2,7,4:49,1,5
6914733,29583,-0.252,Dorian Fleming,MDUN,14,1,2,10,4:11,1,4
6914741,29583,-1.124,Kaleb Webb,MDUN,14,2,2,6,3:51,0,0
6914759,29583,3.409,Shaleak Knotts,MDUN,14,3,2,6,3:45,1,19
6914771,29583,-0.354,DeJuan Williams,MDUN,14,1,2,10,3:15,1,3
6914780,29583,1.397,Jalil Farooq,MDUN,14,2,2,7,2:49,1,11
6914789,29583,0.712,Dorian Fleming,MDUN,14,1,2,10,2:21,1,12
6914849,29583,-0.689,AJ Szymanski,MDUN,14,1,2,10,2:00,0,0
6914865,29583,-1.315,Shaleak Knotts,MDUN,14,2,2,10,1:54,1,5
6914905,29583,-0.199,DeJuan Williams,MDUN,14,2,2,20,1:46,1,6
6914913,29583,0.981,Jalil Farooq,MDUN,14,3,2,14,1:36,1,12
6914947,29583,-3.928,Shaleak Knotts,MDUN,14,4,2,2,1:04,0,0
6914977,29583,1.577,Nick Marsh,MIST,14,2,2,4,0:48,1,19
6914983,29583,0.803,Jack Velling,MIST,14,1,2,10,0:37,1,17
6914991,29583,-0.578,Omari Kelly,MIST,14,1,2,10,0:32,0,0
6915007,29583,0.209,Michael Masunas,MIST,14,2,2,10,0:27,1,6
6915025,29583,0.907,Chrishon McCray,MIST,14,3,2,4,0:23,1,13
6915041,29583,0.21,Nick Marsh,MIST,14,1,2,10,0:15,1,5
6915065,29583,1.971,Jack Velling,MIST,14,2,2,5,0:09,1,9
6915387,29583,1.312,Octavian Smith Jr.,MDUN,14,1,3,10,15:00,1,15
6915394,29583,0.92,DeJuan Williams,MDUN,14,1,3,10,14:38,1,12
6915399,29583,-0.289,Kaleb Webb,MDUN,14,1,3,10,14:12,1,3
6915414,29583,1.451,Jalil Farooq,MDUN,14,2,3,7,13:44,1,17
6915419,29583,-0.64,Octavian Smith Jr.,MDUN,14,1,3,10,13:10,0,0
6915426,29583,-0.871,DeJuan Williams,MDUN,14,2,3,10,13:06,0,0
6915438,29583,1.947,Kaleb Webb,MDUN,14,3,3,10,13:01,1,11
6915485,29583,0.759,Shaleak Knotts,MDUN,14,2,3,4,12:03,1,6
6915567,29583,1.952,Omari Kelly,MIST,14,2,3,11,10:51,1,11
