pff_PLAYID,pff_GAMEID,pff_EXPECTED_POINTS_ADDED,target_name,offense,week,down,quarter,distance,game_clock,completion,yards,position,origin,destination
6961417,30416,2.192,Hudson Clement,ILUN,18,2,1,9,04:57,1,24,WR,West Virginia,Illinois
6961432,30416,2.931,Justin Bowick,ILUN,18,2,1,13,00:43,1,18,WR,Ball State,Illinois
6961461,30416,-0.641,Justin Bowick,ILUN,18,3,2,4,09:49,1,2,WR,Ball State,Illinois
6961488,30416,-0.968,Hudson Clement,ILUN,18,1,2,10,03:28,0,0,WR,West Virginia,Illinois
6961500,30416,1.019,Justin Bowick,ILUN,18,3,2,3,00:52,1,11,WR,Ball State,Illinois
6961505,30416,-0.413,Hudson Clement,ILUN,18,1,2,10,00:39,0,0,WR,West Virginia,Illinois
6961509,30416,-1.236,Justin Bowick,ILUN,18,3,2,10,00:30,0,0,WR,Ball State,Illinois
6961531,30416,-0.973,Hudson Clement,ILUN,18,1,3,10,13:14,0,0,WR,West Virginia,Illinois
6961537,30416,-1.128,Hudson Clement,ILUN,18,2,3,5,12:19,0,0,WR,West Virginia,Illinois
6961627,30416,0.644,Hudson Clement,ILUN,18,1,4,10,10:19,1,13,WR,West Virginia,Illinois
6961642,30416,-1.322,Hudson Clement,ILUN,18,3,4,9,05:24,0,0,WR,West Virginia,Illinois
6961913,30417,-1.693,Joseph Manjack IV,TXCU,18,1,3,10,00:49,1,15,WR,Houston,TCU
6961944,30417,0.511,Joseph Manjack IV,TXCU,18,1,4,15,09:37,1,8,WR,Houston,TCU
6961992,30417,2.095,Joseph Manjack IV,TXCU,18,2,4,14,01:37,1,15,WR,Houston,TCU
6962004,30417,0.088,Joseph Manjack IV,TXCU,18,2,4,10,00:34,1,5,WR,Houston,TCU
6962025,30417,-0.508,Joseph Manjack IV,TXCU,18,1,5,10,13:50,0,0,WR,Houston,TCU
6962052,30418,1.277,Tre Richardson,TNVA,18,1,1,10,11:20,1,19,WR,Washburn,Vanderbilt
6962078,30418,-0.971,Tre Richardson,TNVA,18,1,1,10,03:56,0,0,WR,Washburn,Vanderbilt
6962106,30418,-0.626,Tre Richardson,TNVA,18,1,2,10,10:46,0,0,WR,Washburn,Vanderbilt
6962111,30418,1.442,Tre Richardson,TNVA,18,3,2,7,09:55,1,8,WR,Washburn,Vanderbilt
6962149,30418,-0.971,Tre Richardson,TNVA,18,1,2,10,02:03,0,0,WR,Washburn,Vanderbilt
6962177,30418,0.0,Tre Richardson,TNVA,18,3,2,4,00:06,0,0,WR,Washburn,Vanderbilt
6962184,30418,-0.614,Tre Richardson,TNVA,18,3,3,5,13:29,1,4,WR,Washburn,Vanderbilt
6962214,30418,5.309,Tre Richardson,TNVA,18,1,3,10,08:46,1,75,WR,Washburn,Vanderbilt
6962244,30418,-0.93,Tre Richardson,TNVA,18,1,3,10,07:02,0,0,WR,Washburn,Vanderbilt
6962364,30418,0.17,Tre Richardson,TNVA,18,2,4,2,13:10,1,5,WR,Washburn,Vanderbilt
6962496,30418,-0.598,Tre Richardson,TNVA,18,1,4,10,03:37,0,0,WR,Washburn,Vanderbilt
6962507,30418,1.949,Tre Richardson,TNVA,18,3,4,10,03:26,1,16,WR,Washburn,Vanderbilt
6962508,30418,-2.423,Tre Richardson,TNVA,18,1,4,10,03:08,0,0,WR,Washburn,Vanderbilt
6962229,30419,5.725,Jalen Moss,AZST,18,3,1,13,11:54,1,51,WR,Fresno State,Arizona State
6962288,30419,0.086,Jaren Hamilton,AZST,18,1,1,10,08:45,1,5,WR,Alabama,Arizona State
6962320,30419,0.85,Cooper Barkate,NCDU,18,1,1,3,06:47,1,3,WR,Harvard,Duke
6962351,30419,4.187,Jalen Moss,AZST,18,1,1,10,05:14,1,44,WR,Fresno State,Arizona State
6962363,30419,-1.167,Cooper Barkate,NCDU,18,2,1,10,04:22,0,0,WR,Harvard,Duke
6962393,30419,0.058,Jalen Moss,AZST,18,2,1,10,01:06,1,5,WR,Fresno State,Arizona State
6962504,30419,-0.948,Cooper Barkate,NCDU,18,2,2,8,10:13,0,0,WR,Harvard,Duke
6962653,30419,0.331,Cooper Barkate,NCDU,18,1,2,10,03:16,1,11,WR,Harvard,Duke
6962891,30419,-3.61,Jalen Moss,AZST,18,2,3,10,13:34,1,13,WR,Fresno State,Arizona State
6962926,30419,-0.973,Cooper Barkate,NCDU,18,2,3,1,10:59,0,0,WR,Harvard,Duke
6962980,30419,-0.644,Cooper Barkate,NCDU,18,2,3,13,06:08,0,0,WR,Harvard,Duke
6962987,30419,1.839,Cooper Barkate,NCDU,18,4,3,3,05:28,0,0,WR,Harvard,Duke
6963012,30419,2.871,Khamari Anderson,AZST,18,2,3,8,04:14,1,8,TE,Kentucky,Arizona State
6963029,30419,-0.806,Cooper Barkate,NCDU,18,3,3,15,00:34,0,0,WR,Harvard,Duke
6963098,30419,1.569,Jalen Moss,AZST,18,2,4,10,13:57,1,16,WR,Fresno State,Arizona State
6963112,30419,1.869,Cooper Barkate,NCDU,18,3,4,3,11:29,1,8,WR,Harvard,Duke
6963120,30419,4.142,Cooper Barkate,NCDU,18,4,4,5,10:34,1,15,WR,Harvard,Duke
6963126,30419,-1.682,Cooper Barkate,NCDU,18,3,4,7,09:18,0,0,WR,Harvard,Duke
6963214,30419,-0.578,Cooper Barkate,NCDU,18,1,4,6,03:45,0,0,WR,Harvard,Duke
6963232,30419,-2.148,Cooper Barkate,NCDU,18,4,4,8,02:56,0,0,WR,Harvard,Duke
6962424,30420,-0.789,Jack Endries,TXUN,18,1,1,10,15:00,1,1,TE,California,Texas
6962429,30420,-1.33,Emmett Mosley V,TXUN,18,2,1,9,14:40,1,-1,WR,Stanford,Texas
6962448,30420,1.098,Jack Endries,TXUN,18,1,1,10,13:13,1,9,TE,California,Texas
6962475,30420,1.313,Donaven McCulley,MIUN,18,2,1,2,11:27,1,19,WR,Indiana,Michigan
6962648,30420,1.691,Emmett Mosley V,TXUN,18,2,1,10,01:13,1,20,WR,Stanford,Texas
6962749,30420,-0.02,Emmett Mosley V,TXUN,18,1,2,10,10:11,1,5,WR,Stanford,Texas
6962767,30420,1.713,Emmett Mosley V,TXUN,18,1,2,20,09:14,1,15,WR,Stanford,Texas
6962787,30420,2.244,Jack Endries,TXUN,18,1,2,10,07:48,1,17,TE,California,Texas
6962816,30420,-0.957,Donaven McCulley,MIUN,18,1,2,10,07:41,0,0,WR,Indiana,Michigan
6962829,30420,0.744,Emmett Mosley V,TXUN,18,1,2,10,06:43,1,12,WR,Stanford,Texas
6962862,30420,-0.243,Donaven McCulley,MIUN,18,3,2,8,03:40,1,7,WR,Indiana,Michigan
6962870,30420,-0.441,Jack Endries,TXUN,18,1,2,10,01:42,1,1,TE,California,Texas
6963055,30420,-0.573,Donaven McCulley,MIUN,18,1,3,10,10:27,0,0,WR,Indiana,Michigan
6963068,30420,-0.059,Jack Endries,TXUN,18,2,3,13,08:55,1,7,TE,California,Texas
6963206,30420,-0.814,Donaven McCulley,MIUN,18,2,3,17,03:05,0,0,WR,Indiana,Michigan
6963310,30420,1.969,Donaven McCulley,MIUN,18,3,4,17,12:57,1,16,WR,Indiana,Michigan
6963315,30420,1.197,Donaven McCulley,MIUN,18,1,4,10,11:54,1,12,WR,Indiana,Michigan
6963428,30420,-4.51,Donaven McCulley,MIUN,18,2,4,4,04:40,0,0,WR,Indiana,Michigan
6963474,30420,-0.739,Donaven McCulley,MIUN,18,1,4,10,02:00,0,0,WR,Indiana,Michigan
6963479,30420,-0.978,Donaven McCulley,MIUN,18,2,4,10,01:55,0,0,WR,Indiana,Michigan
6963488,30420,-0.63,Donaven McCulley,MIUN,18,1,4,10,01:17,0,0,WR,Indiana,Michigan
6963498,30420,-1.281,Donaven McCulley,MIUN,18,4,4,19,00:49,0,0,WR,Indiana,Michigan
6962684,30421,0.73,Dane Key,NEUN,18,2,1,10,06:44,1,8,WR,Kentucky,Nebraska
6962794,30421,-0.353,Dane Key,NEUN,18,3,2,11,14:18,1,9,WR,Kentucky,Nebraska
6962810,30421,0.589,Larry Simmons,UTUN,18,2,2,8,11:27,1,9,WR,Southern Miss,Utah
6962846,30421,0.091,Dane Key,NEUN,18,2,2,11,09:23,1,7,WR,Kentucky,Nebraska
6963143,30421,-0.656,Creed Whittemore,UTUN,18,1,3,10,14:02,0,0,WR,Mississippi State,Utah
6963167,30421,-0.897,Dane Key,NEUN,18,1,3,10,10:35,0,0,WR,Kentucky,Nebraska
6963273,30421,-0.969,Larry Simmons,UTUN,18,2,3,7,04:27,0,0,WR,Southern Miss,Utah
6963371,30421,-0.173,Dane Key,NEUN,18,1,4,10,13:24,1,4,WR,Kentucky,Nebraska
6963509,30428,-1.173,Keelan Marion,FLMI,18,3,1,7,14:22,0,0,WR,BYU,Miami
6963529,30428,2.351,CJ Daniels,FLMI,18,3,1,9,11:04,1,13,WR,LSU,Miami
6963556,30428,1.28,CJ Daniels,FLMI,18,3,1,2,03:01,1,9,WR,LSU,Miami
6963568,30428,0.523,CJ Daniels,FLMI,18,2,2,5,14:19,1,4,WR,LSU,Miami
6963600,30428,1.761,CJ Daniels,FLMI,18,2,2,9,08:32,1,10,WR,LSU,Miami
6963604,30428,-0.268,Keelan Marion,FLMI,18,2,2,7,07:31,1,4,WR,BYU,Miami
6963618,30428,1.027,Keelan Marion,FLMI,18,1,2,10,05:02,1,14,WR,BYU,Miami
6963622,30428,-0.234,Keelan Marion,FLMI,18,2,2,6,03:46,1,3,WR,BYU,Miami
6963632,30428,-1.309,Keelan Marion,FLMI,18,3,2,20,01:50,0,0,WR,BYU,Miami
6963694,30428,2.654,Keelan Marion,FLMI,18,3,3,5,07:21,1,12,WR,BYU,Miami
6963734,30428,-0.957,CJ Daniels,FLMI,18,1,4,10,13:28,0,0,WR,LSU,Miami
6963743,30428,-0.569,Keelan Marion,FLMI,18,2,4,9,11:10,1,3,WR,BYU,Miami
6965086,30423,-0.952,Jeff Caldwell,OHCI,18,1,1,10,15:00,0,0,WR,Lindenwood,Cincinnati
6965094,30423,-0.815,Jeff Caldwell,OHCI,18,3,1,11,14:23,0,0,WR,Lindenwood,Cincinnati
6965123,30423,-1.154,Isaiah Johnson,OHCI,18,2,1,8,12:11,0,0,WR,Western Carolina,Cincinnati
6965205,30423,-0.727,Patrick Gurd,OHCI,18,1,1,10,00:21,0,0,TE,Ohio State,Cincinnati
6965285,30423,-0.025,Cyrus Allen,OHCI,18,1,2,10,00:40,1,5,WR,Texas A&M,Cincinnati
6965399,30423,1.897,Isaiah Johnson,OHCI,18,3,4,6,08:16,1,15,WR,Western Carolina,Cincinnati
6965403,30423,1.701,Patrick Gurd,OHCI,18,2,4,7,07:27,1,23,TE,Ohio State,Cincinnati
6965405,30423,1.062,Cyrus Allen,OHCI,18,1,4,4,06:57,1,4,WR,Texas A&M,Cincinnati
6965437,30423,-1.134,Jeff Caldwell,OHCI,18,2,4,14,02:25,0,0,WR,Lindenwood,Cincinnati
6965438,30423,-0.237,Isaiah Johnson,OHCI,18,3,4,14,02:19,1,6,WR,Western Carolina,Cincinnati
6965467,30424,2.887,Brenen Thompson,MSST,18,1,1,10,15:00,1,51,WR,Oklahoma,Mississippi State
6965482,30424,-1.17,Ayden Williams,MSST,18,3,1,11,12:54,0,0,WR,Ole Miss,Mississippi State
6965498,30424,1.0,Eni Falayi,NCWF,18,0,1,0,12:33,1,3,TE,Utah Tech,Wake Forest
6965538,30424,-1.142,Eni Falayi,NCWF,18,2,1,8,09:31,0,0,TE,Utah Tech,Wake Forest
6965543,30424,-1.276,Sawyer Racanelli,NCWF,18,3,1,8,09:24,0,0,WR,Montana,Wake Forest
6965551,30424,1.526,Ayden Williams,MSST,18,1,1,10,09:12,1,21,WR,Ole Miss,Mississippi State
6965559,30424,-0.883,Brenen Thompson,MSST,18,2,1,11,07:59,0,0,WR,Oklahoma,Mississippi State
6965577,30424,2.503,Carlos Hernandez,NCWF,18,1,1,10,07:12,1,16,WR,Washington State,Wake Forest
6965609,30424,2.971,Kamrean Johnson,NCWF,18,2,1,7,03:57,1,14,TE,Vanderbilt,Wake Forest
6965643,30424,-0.876,Sawyer Racanelli,NCWF,18,3,1,9,01:55,0,0,WR,Montana,Wake Forest
6965651,30424,1.279,Ayden Williams,MSST,18,3,1,2,00:59,1,9,WR,Ole Miss,Mississippi State
6965653,30424,1.159,Brenen Thompson,MSST,18,1,1,10,00:38,1,9,WR,Oklahoma,Mississippi State
6965655,30424,-0.101,Anthony Evans III,MSST,18,2,1,1,00:16,1,20,WR,Georgia,Mississippi State
6965669,30424,-0.216,Carlos Hernandez,NCWF,18,2,2,13,12:19,1,6,WR,Washington State,Wake Forest
6965670,30424,-0.62,Sterling Berkhalter,NCWF,18,3,2,7,11:43,0,0,WR,Cincinnati,Wake Forest
6965730,30424,0.438,Brenen Thompson,MSST,18,1,2,10,09:24,0,0,WR,Oklahoma,Mississippi State
6965733,30424,1.067,Anthony Evans III,MSST,18,1,2,10,09:17,1,9,WR,Georgia,Mississippi State
6965770,30424,-0.724,Kamrean Johnson,NCWF,18,1,2,15,05:50,0,0,TE,Vanderbilt,Wake Forest
6965772,30424,0.1,Sterling Berkhalter,NCWF,18,2,2,15,05:45,1,8,WR,Cincinnati,Wake Forest
6965774,30424,3.124,Sterling Berkhalter,NCWF,18,3,2,7,05:10,1,15,WR,Cincinnati,Wake Forest
6965782,30424,-1.126,Kamrean Johnson,NCWF,18,2,2,7,04:01,0,0,TE,Vanderbilt,Wake Forest
6965786,30424,2.956,Carlos Hernandez,NCWF,18,3,2,7,03:56,1,19,WR,Washington State,Wake Forest
6965802,30424,-1.95,Carlos Hernandez,NCWF,18,3,2,11,02:00,1,1,WR,Washington State,Wake Forest
6965806,30424,2.447,Brenen Thompson,MSST,18,1,2,10,01:47,1,31,WR,Oklahoma,Mississippi State
6965808,30424,-0.798,Brenen Thompson,MSST,18,1,2,10,01:33,0,0,WR,Oklahoma,Mississippi State
6965812,30424,-1.783,Ayden Williams,MSST,18,3,2,7,01:04,0,0,WR,Ole Miss,Mississippi State
6965819,30424,1.932,Carlos Hernandez,NCWF,18,1,2,10,00:49,1,22,WR,Washington State,Wake Forest
6965821,30424,-5.484,Sawyer Racanelli,NCWF,18,1,2,10,00:40,0,0,WR,Montana,Wake Forest
6965823,30424,-0.707,Anthony Evans III,MSST,18,1,2,10,00:32,0,0,WR,Georgia,Mississippi State
6965854,30424,-0.939,Carlos Hernandez,NCWF,18,1,3,10,14:22,0,0,WR,Washington State,Wake Forest
6965925,30424,-0.627,Sam West,MSST,18,3,3,16,10:07,1,6,TE,Indiana,Mississippi State
6965936,30424,0.722,Carlos Hernandez,NCWF,18,1,3,15,09:24,1,9,WR,Washington State,Wake Forest
6965940,30424,1.451,Kamrean Johnson,NCWF,18,2,3,6,08:48,1,10,TE,Vanderbilt,Wake Forest
6965949,30424,-0.089,Sterling Berkhalter,NCWF,18,1,3,10,07:51,1,4,WR,Cincinnati,Wake Forest
6965952,30424,0.971,Eni Falayi,NCWF,18,2,3,6,07:12,1,10,TE,Utah Tech,Wake Forest
6965956,30424,-0.552,Sterling Berkhalter,NCWF,18,1,3,10,06:32,1,1,WR,Cincinnati,Wake Forest
6966009,30424,2.681,Anthony Evans III,MSST,18,2,3,9,02:20,1,39,WR,Georgia,Mississippi State
6966047,30424,0.376,Sterling Berkhalter,NCWF,18,1,4,10,13:31,1,6,WR,Cincinnati,Wake Forest
6966079,30424,2.069,Brenen Thompson,MSST,18,2,4,2,11:07,1,15,WR,Oklahoma,Mississippi State
6966104,30424,-0.935,Eni Falayi,NCWF,18,1,4,10,10:10,1,0,TE,Utah Tech,Wake Forest
6966130,30424,2.632,Sawyer Racanelli,NCWF,18,1,4,10,05:07,1,25,WR,Montana,Wake Forest
6966158,30424,1.073,Anthony Evans III,MSST,18,1,4,10,02:10,1,12,WR,Georgia,Mississippi State
6966166,30424,-2.05,Ayden Williams,MSST,18,3,4,5,01:15,0,0,WR,Ole Miss,Mississippi State
6965473,30425,-0.955,Javin Whatley,AZUN,18,1,1,10,13:01,1,5,WR,Chattanooga,Arizona
6965489,30425,-2.218,Tre Spivey,AZUN,18,3,1,5,11:50,0,0,WR,Kansas State,Arizona
6965501,30425,3.787,Yamir Knight,TXMU,18,3,1,11,10:31,1,20,WR,James Madison,SMU
6965521,30425,1.376,Luke Wysong,AZUN,18,1,1,10,08:49,0,0,WR,New Mexico,Arizona
6965527,30425,-1.244,Luke Wysong,AZUN,18,2,1,10,08:15,1,-1,WR,New Mexico,Arizona
6965561,30425,1.087,Yamir Knight,TXMU,18,2,1,7,05:46,1,21,WR,James Madison,SMU
6965594,30425,0.0,Tre Spivey,AZUN,18,2,1,5,03:22,0,0,WR,Kansas State,Arizona
6965603,30425,1.141,Tre Spivey,AZUN,18,1,1,10,02:56,0,0,WR,Kansas State,Arizona
6965613,30425,-0.516,Tre Spivey,AZUN,18,1,1,25,02:28,0,0,WR,Kansas State,Arizona
6965619,30425,-1.71,Kris Hutson,AZUN,18,3,1,10,01:40,1,1,WR,Washington State,Arizona
6965633,30425,2.686,Yamir Knight,TXMU,18,2,1,7,00:42,1,22,WR,James Madison,SMU
6965678,30425,1.799,Yamir Knight,TXMU,18,3,2,6,13:58,1,7,WR,James Madison,SMU
6965708,30425,-1.122,Kris Hutson,AZUN,18,2,2,8,09:02,0,0,WR,Washington State,Arizona
6965714,30425,0.999,Kris Hutson,AZUN,18,2,2,4,07:46,1,12,WR,Washington State,Arizona
6965750,30425,0.828,Yamir Knight,TXMU,18,1,2,10,03:39,1,8,WR,James Madison,SMU
6965778,30425,-1.955,Yamir Knight,TXMU,18,3,2,4,00:35,0,0,WR,James Madison,SMU
6965840,30425,-0.328,Javin Whatley,AZUN,18,3,3,6,12:15,1,5,WR,Chattanooga,Arizona
6965865,30425,-0.533,Luke Wysong,AZUN,18,2,3,7,09:03,1,3,WR,New Mexico,Arizona
6965867,30425,2.525,Kris Hutson,AZUN,18,3,3,4,08:29,1,11,WR,Washington State,Arizona
6965873,30425,-0.795,Luke Wysong,AZUN,18,2,3,12,07:26,1,2,WR,New Mexico,Arizona
6965874,30425,0.328,Cameron Barmore,AZUN,18,3,3,10,06:46,1,9,WR,Mercyhurst College,Arizona
6965894,30425,-0.03,Cameron Barmore,AZUN,18,2,3,10,03:52,1,5,WR,Mercyhurst College,Arizona
6965898,30425,3.296,Javin Whatley,AZUN,18,1,3,10,02:39,1,28,WR,Chattanooga,Arizona
6965932,30425,0.698,Tre Spivey,AZUN,18,1,3,10,01:36,1,12,WR,Kansas State,Arizona
6965942,30425,-0.512,Kris Hutson,AZUN,18,1,3,10,00:55,0,0,WR,Washington State,Arizona
6965946,30425,-0.716,Tre Spivey,AZUN,18,2,3,10,00:51,0,0,WR,Kansas State,Arizona
6965954,30425,-2.8,Kris Hutson,AZUN,18,4,3,6,00:02,0,0,WR,Washington State,Arizona
6965990,30425,0.98,Javin Whatley,AZUN,18,1,4,10,12:36,1,14,WR,Chattanooga,Arizona
6965994,30425,2.027,Cameron Barmore,AZUN,18,2,4,11,11:11,1,24,WR,Mercyhurst College,Arizona
6966016,30425,3.543,Tre Spivey,AZUN,18,4,4,2,08:48,1,10,WR,Kansas State,Arizona
6966018,30425,-1.0,Kris Hutson,AZUN,18,0,4,0,08:40,0,0,WR,Washington State,Arizona
6966024,30425,-0.025,Yamir Knight,TXMU,18,1,4,10,08:40,1,5,WR,James Madison,SMU
6966026,30425,1.869,Yamir Knight,TXMU,18,2,4,5,07:58,1,21,WR,James Madison,SMU
6966060,30425,-4.174,Javin Whatley,AZUN,18,2,4,14,03:12,0,0,WR,Chattanooga,Arizona
6966100,30425,1.107,Cameron Barmore,AZUN,18,3,4,5,00:59,1,8,WR,Mercyhurst College,Arizona
6966107,30425,-0.727,Tre Spivey,AZUN,18,2,4,10,00:45,0,0,WR,Kansas State,Arizona
6966115,30425,4.042,Cameron Barmore,AZUN,18,3,4,10,00:39,1,15,WR,Mercyhurst College,Arizona
6963782,30428,1.444,CJ Daniels,FLMI,18,3,4,4,01:53,1,13,WR,LSU,Miami
6963803,30429,-0.306,Jamari Johnson,ORUN,18,2,1,12,14:31,1,5,TE,Louisville,Oregon
6963805,30429,3.938,Jamari Johnson,ORUN,18,3,1,7,14:10,1,26,TE,Louisville,Oregon
6963813,30429,-0.583,Malik Benson,ORUN,18,1,1,10,12:23,0,0,WR,Florida State,Oregon
6963841,30429,-0.588,Malik Benson,ORUN,18,3,1,7,07:20,1,5,WR,Florida State,Oregon
6963859,30429,0.476,Terrance Carter Jr.,TXTC,18,1,1,10,03:02,1,7,TE,Louisiana,Texas Tech
6963868,30429,-0.297,Malik Benson,ORUN,18,2,1,20,00:48,1,6,WR,Florida State,Oregon
6963876,30429,-4.445,Reggie Virgil,TXTC,18,2,2,7,14:24,0,0,WR,Miami (OH),Texas Tech
6963904,30429,0.047,Jamari Johnson,ORUN,18,3,2,14,09:33,1,11,TE,Louisville,Oregon
6963918,30429,1.552,Malik Benson,ORUN,18,2,2,8,05:35,1,24,WR,Florida State,Oregon
6963932,30429,2.558,Terrance Carter Jr.,TXTC,18,3,2,6,03:43,1,8,TE,Louisiana,Texas Tech
6963942,30429,0.969,Malik Benson,ORUN,18,1,2,10,02:29,1,8,WR,Florida State,Oregon
6963952,30429,-0.952,Terrance Carter Jr.,TXTC,18,1,2,10,01:33,0,0,TE,Louisiana,Texas Tech
6963954,30429,-0.265,Reggie Virgil,TXTC,18,2,2,10,01:30,1,5,WR,Miami (OH),Texas Tech
6963960,30429,0.856,Malik Benson,ORUN,18,1,2,10,00:37,1,8,WR,Florida State,Oregon
6963964,30429,1.676,Jamari Johnson,ORUN,18,1,2,10,00:27,1,24,TE,Louisville,Oregon
6963968,30429,0.0,Jamari Johnson,ORUN,18,2,2,23,00:09,1,16,TE,Louisville,Oregon
6963976,30429,-0.642,Terrance Carter Jr.,TXTC,18,3,3,11,14:24,1,3,TE,Louisiana,Texas Tech
6964008,30429,2.821,Reggie Virgil,TXTC,18,2,3,10,09:51,1,24,WR,Miami (OH),Texas Tech
6964014,30429,1.685,Terrance Carter Jr.,TXTC,18,3,3,5,08:37,1,8,TE,Louisiana,Texas Tech
6964020,30429,0.953,Terrance Carter Jr.,TXTC,18,3,3,11,07:21,1,10,TE,Louisiana,Texas Tech
6964037,30429,-3.315,Jamari Johnson,ORUN,18,4,3,2,03:14,0,0,TE,Louisville,Oregon
6964054,30429,0.76,Terrance Carter Jr.,TXTC,18,1,3,10,00:30,1,24,TE,Louisiana,Texas Tech
6964058,30429,-0.573,Terrance Carter Jr.,TXTC,18,2,4,9,14:31,1,0,TE,Louisiana,Texas Tech
6964090,30429,0.053,Terrance Carter Jr.,TXTC,18,2,4,15,07:50,1,8,TE,Louisiana,Texas Tech
6964106,30429,0.661,Terrance Carter Jr.,TXTC,18,2,4,4,04:13,1,4,TE,Louisiana,Texas Tech
6964110,30429,-1.159,Reggie Virgil,TXTC,18,2,4,10,03:37,0,0,WR,Miami (OH),Texas Tech
6964194,30430,-0.599,Riley Nowakowski,INUN,18,2,1,9,01:07,1,0,TE,Wisconsin,Indiana
6964239,30430,-1.218,Riley Nowakowski,INUN,18,3,2,12,06:57,0,0,TE,Wisconsin,Indiana
6964271,30430,0.206,Riley Nowakowski,INUN,18,1,2,10,00:54,1,5,TE,Wisconsin,Indiana
6964343,30430,4.003,Riley Nowakowski,INUN,18,3,3,8,01:24,1,31,TE,Wisconsin,Indiana
6964359,30430,-0.209,Isaiah Horton,ALUN,18,3,4,20,13:32,0,0,WR,Miami,Alabama
6964377,30430,0.89,Isaiah Horton,ALUN,18,1,4,10,10:33,1,10,WR,Miami,Alabama
6964378,30430,0.319,Isaiah Horton,ALUN,18,1,4,10,10:09,1,6,WR,Miami,Alabama
6964431,30431,-1.263,De'Zhaun Stribling,MSUN,18,3,1,10,13:15,0,0,WR,Oklahoma State,Ole Miss
6964440,30431,-0.687,Zachariah Branch,GAUN,18,1,1,10,11:10,0,0,WR,USC,Georgia
6964442,30431,-0.95,Zachariah Branch,GAUN,18,2,1,10,11:03,1,0,WR,USC,Georgia
6964452,30431,-0.611,Harrison Wallace III,MSUN,18,1,1,10,09:09,1,2,WR,Penn State,Ole Miss
6964456,30431,0.626,Harrison Wallace III,MSUN,18,1,1,10,08:03,1,7,WR,Penn State,Ole Miss
6964460,30431,0.949,Harrison Wallace III,MSUN,18,1,1,10,07:07,1,14,WR,Penn State,Ole Miss
6964467,30431,-1.556,De'Zhaun Stribling,MSUN,18,3,1,9,05:54,0,0,WR,Oklahoma State,Ole Miss
6964472,30431,-0.617,Zachariah Branch,GAUN,18,1,1,10,05:47,1,2,WR,USC,Georgia
6964481,30431,-0.033,De'Zhaun Stribling,MSUN,18,1,1,10,04:23,1,5,WR,Oklahoma State,Ole Miss
6964485,30431,1.7,Harrison Wallace III,MSUN,18,1,1,10,03:29,1,22,WR,Penn State,Ole Miss
6964489,30431,-1.003,Deuce Alexander,MSUN,18,2,1,5,02:26,0,0,WR,Wake Forest,Ole Miss
6964520,30431,2.551,De'Zhaun Stribling,MSUN,18,1,2,10,12:13,1,39,WR,Oklahoma State,Ole Miss
6964522,30431,0.864,Harrison Wallace III,MSUN,18,1,2,10,11:46,1,9,WR,Penn State,Ole Miss
6964526,30431,-0.565,Harrison Wallace III,MSUN,18,2,2,3,10:40,0,0,WR,Penn State,Ole Miss
6964529,30431,2.538,Luke Hasz,MSUN,18,3,2,3,10:37,1,3,TE,Arkansas,Ole Miss
6964545,30431,3.21,Zachariah Branch,GAUN,18,3,2,13,07:19,1,15,WR,USC,Georgia
6964567,30431,0.324,Deuce Alexander,MSUN,18,1,2,10,03:10,1,6,WR,Wake Forest,Ole Miss
6964579,30431,0.279,Deuce Alexander,MSUN,18,2,2,10,02:28,1,7,WR,Wake Forest,Ole Miss
6964587,30431,-0.858,Zachariah Branch,GAUN,18,2,2,12,01:06,1,2,WR,USC,Georgia
6964593,30431,-0.218,Caleb Odom,MSUN,18,1,2,10,00:46,1,4,WR,Alabama,Ole Miss
6964597,30431,-0.787,Harrison Wallace III,MSUN,18,1,2,10,00:23,0,0,WR,Penn State,Ole Miss
6964599,30431,-1.026,Caleb Odom,MSUN,18,2,2,10,00:19,0,0,WR,Alabama,Ole Miss
6964613,30431,1.677,De'Zhaun Stribling,MSUN,18,1,3,10,13:24,1,19,WR,Oklahoma State,Ole Miss
6964617,30431,1.234,Harrison Wallace III,MSUN,18,2,3,10,12:11,1,9,WR,Penn State,Ole Miss
6964637,30431,0.955,De'Zhaun Stribling,MSUN,18,1,3,10,08:33,1,12,WR,Oklahoma State,Ole Miss
6964642,30431,-2.293,De'Zhaun Stribling,MSUN,18,3,3,2,06:59,1,-1,WR,Oklahoma State,Ole Miss
6964644,30431,4.7,Harrison Wallace III,MSUN,18,4,3,3,06:16,1,36,WR,Penn State,Ole Miss
6964668,30431,-0.247,Zachariah Branch,GAUN,18,2,3,9,01:54,1,3,WR,USC,Georgia
6964682,30431,2.748,Harrison Wallace III,MSUN,18,1,4,10,14:02,1,44,WR,Penn State,Ole Miss
6964684,30431,0.953,De'Zhaun Stribling,MSUN,18,1,4,10,13:30,1,8,WR,Oklahoma State,Ole Miss
6964693,30431,1.0,Harrison Wallace III,MSUN,18,0,4,0,11:29,1,3,WR,Penn State,Ole Miss
6964707,30431,2.734,Harrison Wallace III,MSUN,18,1,4,10,09:06,1,13,WR,Penn State,Ole Miss
6964723,30431,-0.453,Noah Thomas,GAUN,18,1,4,10,07:12,0,0,WR,Texas A&M,Georgia
6964725,30431,2.72,Zachariah Branch,GAUN,18,2,4,10,07:08,1,18,WR,USC,Georgia
6964747,30431,4.587,Zachariah Branch,GAUN,18,4,4,9,03:13,1,16,WR,USC,Georgia
